Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedThirdCampaign,AcceptedFourthCampaign,AcceptedFifthCampaign,AcceptedFirstCampaign,AcceptedSecondCampaign,Complain,Z_CostContact,Z_Revenue,AcceptedLastCampaign,AcceptedCampaign,Age,Total_Spent,Children,living_with,family_size,is_parent,education2,customer_for
69661.0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,0,44,834,0,couple,2,0,grad,3808
80067.0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,1,70,1600,0,couple,2,0,grad,4044
86718.0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,0,70,1270,0,couple,2,0,grad,4289
46854.0,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,1,51,263,2,single,3,1,postgrad,3851
69142.0,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,1,72,535,1,single,2,1,grad,3761
75922.0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,0,56,1295,0,single,1,0,grad,3963
63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,0,46,1150,1,single,2,1,grad,4019
102160.0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,1,47,1240,0,couple,2,0,postgrad,4365
40637.0,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,0,59,38,2,single,3,1,postgrad,4108
18890.0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,1,40,35,0,single,1,0,grad,4357
29604.0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,1,36,53,1,couple,3,1,grad,3964
48721.0,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,0,61,293,2,single,3,1,grad,4173
44794.0,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,0,58,65,1,couple,3,1,grad,3782
64497.0,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,1,70,1804,1,single,2,1,grad,4418
46097.0,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,0,68,241,1,couple,3,1,grad,4216
77972.0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,0,70,1101,0,couple,2,0,grad,3864
44377.0,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,0,56,264,2,couple,4,1,postgrad,4393
46014.0,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,0,50,541,2,couple,4,1,grad,4285
70951.0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,0,39,1198,0,couple,2,0,grad,4182
41443.0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,0,47,482,1,couple,3,1,grad,3850
52195.0,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0,46,17,3,single,4,1,undergrad,3809
83790.0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,1,76,1615,0,couple,2,0,grad,3987
44551.0,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,0,70,285,1,single,2,1,grad,4063
69508.0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,0,44,1135,1,couple,3,1,grad,4353
45204.0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,0,36,114,1,couple,3,1,undergrad,3840
72460.0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,0,55,1047,0,couple,2,0,grad,3988
77622.0,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,0,54,714,2,couple,4,1,postgrad,3837
30732.0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,0,44,185,1,couple,3,1,postgrad,4301
63887.0,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,0,62,1245,1,single,2,1,grad,4420
42011.0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,0,46,189,1,couple,3,1,grad,4221
51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,0,48,576,1,couple,3,1,grad,4373
51537.0,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,0,72,1103,1,single,2,1,grad,4328
79930.0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,0,52,1753,0,couple,2,0,postgrad,4451
34320.0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0,38,17,1,couple,3,1,postgrad,3894
37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,1,58,433,2,single,3,1,grad,4227
81975.0,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,1,62,1588,1,single,2,1,undergrad,4301
38590.0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0,53,22,1,couple,3,1,grad,4171
15033.0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,0,73,19,0,single,1,0,grad,3835
62745.0,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,0,59,1117,1,couple,3,1,postgrad,4224
22212.0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,0,49,69,1,couple,3,1,undergrad,3963
23661.0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,42,23,1,couple,3,1,grad,3968
79761.0,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,0,66,605,1,single,2,1,postgrad,4029
7500.0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,0,51,57,1,single,2,1,grad,3946
60182.0,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,0,131,22,1,single,2,1,undergrad,3804
73455.0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,1,56,2088,0,single,1,0,grad,4005
64961.0,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,0,66,1009,1,couple,3,1,grad,4314
22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,0,53,26,1,single,2,1,grad,4094
73687.0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,1,34,1627,0,couple,2,0,grad,3974
61074.0,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,0,66,1102,1,couple,3,1,grad,4442
31686.0,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,0,60,17,2,couple,4,1,postgrad,3785
80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,1,52,1690,1,couple,3,1,grad,4166
75027.0,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,0,71,1390,1,couple,3,1,grad,4297
67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,0,36,2126,0,couple,2,0,postgrad,4428
65176.0,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,0,55,1531,1,couple,3,1,grad,4369
31160.0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0,49,64,1,single,2,1,grad,4047
29938.0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,0,39,26,1,single,2,1,grad,4006
102692.0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,1,50,1112,0,single,1,0,grad,4211
26490.0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,0,66,210,0,couple,2,0,undergrad,4406
75702.0,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,0,57,1148,2,couple,4,1,grad,4430
30899.0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,0,50,33,1,single,2,1,postgrad,4385
63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,1,63,1101,1,couple,3,1,postgrad,4382
45989.0,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,0,60,322,1,single,2,1,grad,4376
18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,0,60,44,2,single,3,1,grad,4151
40737.0,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0,67,17,3,single,4,1,postgrad,3964
15287.0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,1,45,31,1,single,2,1,grad,4388
69674.0,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,0,56,845,2,single,3,1,postgrad,4164
44159.0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,0,54,275,1,couple,3,1,grad,3773
37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,0,46,25,1,couple,3,1,postgrad,4344
43776.0,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,1,72,275,2,couple,4,1,grad,4272
38179.0,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,0,58,90,2,couple,4,1,grad,4233
80124.0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,1,61,1495,0,couple,2,0,grad,3764
38097.0,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,1,54,184,2,couple,4,1,postgrad,4383
72940.0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,0,54,981,0,couple,2,0,grad,4136
22070.0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,0,54,67,1,couple,3,1,grad,4029
69267.0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,1,71,1635,0,single,1,0,grad,4406
31788.0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,0,41,60,1,single,2,1,grad,3862
61905.0,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,0,49,231,1,couple,3,1,postgrad,3906
29315.0,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,0,64,48,2,couple,4,1,grad,3845
33378.0,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,0,61,99,2,single,3,1,grad,4269
66313.0,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,0,61,770,1,couple,3,1,postgrad,4047
60714.0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,1,68,957,0,single,1,0,grad,4289
77882.0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,0,43,818,0,couple,2,0,grad,3821
69867.0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,1,38,925,0,single,1,0,postgrad,4214
63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,0,56,908,1,single,2,1,grad,4195
24480.0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,0,43,102,1,couple,3,1,undergrad,4264
51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,0,48,576,1,couple,3,1,grad,4373
37760.0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,0,78,317,0,couple,2,0,grad,4428
65640.0,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,0,50,461,1,couple,3,1,postgrad,3881
44319.0,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,0,49,37,2,couple,4,1,grad,3834
30631.0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,0,50,70,1,couple,3,1,grad,4113
75278.0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,0,72,930,0,couple,2,0,grad,4277
50898.0,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,0,68,859,2,couple,4,1,grad,4298
79946.0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,0,58,1478,0,single,1,0,grad,3809
35416.0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,0,75,390,0,single,1,0,grad,4142
32414.0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,1,40,52,0,couple,2,0,undergrad,4121
38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,0,55,137,1,couple,3,1,grad,3945
82497.0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,3,11,0,1,44,1919,0,couple,2,0,grad,4367
16626.0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,0,53,68,2,couple,4,1,grad,3926
29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,0,59,25,2,couple,4,1,grad,4235
55951.0,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,1,72,1374,1,couple,3,1,grad,4436
35388.0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,36,32,1,single,2,1,undergrad,4240
42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,0,38,100,1,couple,3,1,grad,4293
68627.0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,0,42,825,0,single,1,0,grad,4294
57912.0,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,1,59,916,1,single,2,1,postgrad,3865
35246.0,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,0,66,62,2,single,3,1,grad,3835
58821.0,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,0,68,728,1,couple,3,1,undergrad,4021
46377.0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,0,46,90,1,couple,3,1,postgrad,3881
39747.0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,0,36,273,1,single,2,1,grad,3838
23976.0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,0,40,66,1,couple,3,1,grad,3945
80950.0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,1,63,1213,0,couple,2,0,grad,4219
27038.0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,1,58,107,0,single,1,0,grad,4410
77457.0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,1,77,1157,0,single,1,0,grad,3877
64100.0,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,1,60,546,1,couple,3,1,grad,4053
42670.0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,3,11,0,0,32,241,0,couple,2,0,grad,4189
12571.0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,0,48,53,1,single,2,1,grad,3923
22574.0,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,57,37,3,couple,5,1,grad,4005
52247.3,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,3,11,0,1,35,1611,0,couple,2,0,grad,4152
70893.0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,3,11,0,0,48,1508,0,single,1,0,grad,4269
54198.0,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,3,11,0,0,58,235,2,couple,4,1,grad,3955
28839.0,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,0,68,32,2,couple,4,1,grad,3871
40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,0,52,102,2,couple,4,1,grad,4096
66503.0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,3,11,0,0,39,401,1,single,2,1,grad,4445
30833.0,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,3,11,0,0,73,28,2,couple,4,1,grad,4109
52247.3,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,3,11,0,1,54,1052,3,single,4,1,grad,4071
64795.0,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,3,11,0,0,53,680,1,couple,3,1,grad,4289
34421.0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,50,30,1,couple,3,1,grad,4124
47025.0,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,59,20,2,single,3,1,postgrad,3901
64325.0,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,3,11,0,0,63,1307,1,single,2,1,postgrad,4268
40464.0,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0,0,71,630,1,single,2,1,grad,4295
62187.0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,3,11,0,0,67,1283,0,couple,2,0,grad,4120
14849.0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,3,11,0,0,48,65,1,single,2,1,postgrad,4123
27255.0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,40,37,1,couple,3,1,grad,3995
54432.0,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,0,74,38,3,couple,5,1,postgrad,4177
29999.0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,3,11,0,0,38,160,1,single,2,1,postgrad,4262
24072.0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0,41,23,1,single,2,1,grad,4200
33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,0,35,71,0,single,1,0,postgrad,4052
66334.0,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,3,11,1,1,68,1161,1,couple,3,1,postgrad,4213
35178.0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,1,53,59,1,couple,3,1,grad,4296
22010.0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0,41,33,1,couple,3,1,grad,4125
62204.0,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,3,11,0,0,64,946,2,single,3,1,grad,4416
75693.0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,3,11,1,1,56,1442,0,single,1,0,grad,4331
30675.0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0,52,62,1,couple,3,1,grad,4355
83003.0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,3,11,1,1,59,1674,0,couple,2,0,grad,4244
83532.0,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,3,11,0,1,125,1853,0,couple,2,0,postgrad,4037
68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,0,36,1538,0,single,1,0,grad,4449
41411.0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,3,11,0,0,38,139,0,single,1,0,grad,3965
55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,1,55,1182,1,couple,3,1,postgrad,4344
59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,0,74,507,1,couple,3,1,postgrad,4142
27190.0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,3,11,1,1,51,18,1,couple,3,1,undergrad,4079
82623.0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,3,11,0,0,72,940,0,single,1,0,grad,3992
44300.0,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,3,11,0,0,59,42,2,couple,4,1,grad,4132
84835.0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,3,11,1,1,54,1190,0,single,1,0,grad,3774
30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,0,53,44,2,single,3,1,grad,4312
33181.0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,3,11,0,1,48,16,1,couple,3,1,grad,3938
71113.0,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,3,11,0,0,67,835,1,couple,3,1,grad,3955
71952.0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,1,38,1443,1,couple,3,1,grad,4296
69759.0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,3,11,1,1,58,1029,0,single,1,0,postgrad,4005
72099.0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,3,11,0,0,50,1188,0,couple,2,0,grad,4371
60000.0,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,3,11,0,0,48,1277,1,single,2,1,postgrad,4315
38643.0,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,3,11,0,0,46,49,2,single,3,1,grad,3973
50737.0,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,3,11,0,1,69,99,1,couple,3,1,grad,4175
68462.0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,3,11,0,0,55,1670,0,couple,2,0,postgrad,4325
65073.0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,3,11,0,0,81,900,0,couple,2,0,grad,4074
46681.0,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,0,76,425,2,couple,4,1,postgrad,4025
78618.0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,3,11,0,1,67,2153,0,couple,2,0,grad,4400
62187.0,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,3,11,0,0,55,636,1,single,2,1,postgrad,3860
28442.0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,3,11,0,0,46,57,2,couple,4,1,grad,3886
37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,0,46,25,1,couple,3,1,postgrad,4344
51479.0,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,3,11,0,0,57,494,2,couple,4,1,grad,4309
54803.0,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,3,11,0,0,55,693,1,single,2,1,grad,4438
79530.0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,3,11,0,0,64,1348,0,couple,2,0,grad,4169
31615.0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,48,51,1,single,2,1,grad,4231
72025.0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,3,11,0,0,62,1932,0,couple,2,0,grad,4350
52614.0,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,0,49,990,1,single,2,1,postgrad,4336
35684.0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,40,30,1,couple,3,1,undergrad,3829
48178.0,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,3,11,0,0,49,254,2,couple,4,1,grad,4370
29548.0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,3,11,0,1,54,29,1,single,2,1,grad,4065
63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,1,58,1371,1,single,2,1,grad,4356
38578.0,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,1,1,52,73,2,single,3,1,postgrad,4133
46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,0,49,120,2,single,3,1,grad,4441
22585.0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,3,11,1,1,54,81,0,single,1,0,grad,4229
30279.0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0,35,37,1,single,2,1,grad,4307
66426.0,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,3,11,0,0,63,1377,1,couple,3,1,postgrad,4031
30822.0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,55,51,1,single,2,1,grad,4141
33581.0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0,55,17,2,couple,4,1,postgrad,4298
19986.0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,0,39,22,1,couple,3,1,grad,3988
27421.0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,3,11,0,0,70,324,0,single,1,0,grad,4325
35688.0,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,0,51,211,3,couple,5,1,undergrad,4437
36143.0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,3,11,0,0,43,19,1,single,2,1,grad,3852
10245.0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,3,11,0,0,53,41,1,single,2,1,grad,4171
43795.0,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,3,11,1,1,56,492,1,couple,3,1,grad,4017
63381.0,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,0,64,1005,1,couple,3,1,grad,4393
38823.0,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,3,11,0,0,75,114,1,couple,3,1,grad,4429
83664.0,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,3,11,0,0,56,1173,2,single,3,1,postgrad,4178
90300.0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,3,11,0,1,45,1738,0,couple,2,0,grad,3938
62499.0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,3,11,0,0,45,222,1,couple,3,1,grad,3963
74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,0,31,1127,0,single,1,0,grad,3817
51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,0,78,209,0,couple,2,0,postgrad,4198
70777.0,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,3,11,0,0,56,787,1,couple,3,1,grad,3885
68682.0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,0,33,1598,0,couple,2,0,postgrad,4027
